@relation whatever-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute l1.c numeric
@attribute l1.d numeric
@attribute l1.e numeric
@attribute l1.f numeric
@attribute l1.g numeric
@attribute c {0,1}

@data
0.06638,0.59402,0.004337,0.736908,0.50614,1
0.056623,0.598036,0.003689,0.734282,0.486404,1
0.062958,0.607706,0.004092,0.732624,0.458333,1
0.057193,0.598185,0.003733,0.727511,0.437719,1
0.057254,0.602797,0.003731,0.717839,0.473684,1
0.058755,0.612318,0.003826,0.710377,0.503509,1
0.096884,0.617673,0.006292,0.711759,0.567982,1
0.076678,0.610979,0.004994,0.717424,0.526316,1
0.055332,0.578994,0.003631,0.715213,0.489035,1
0.053921,0.553109,0.00354,0.714799,0.414035,1
0.049628,0.514579,0.003276,0.70637,0.405702,0
0.047016,0.49762,0.003112,0.694763,0.402193,0
0.044614,0.470396,0.002954,0.673898,0.411842,0
0.044224,0.469801,0.002931,0.671964,0.415351,0
0.043953,0.471288,0.002914,0.671411,0.420614,0
0.043473,0.454329,0.002896,0.674589,0.407018,0
0.03972,0.416096,0.002657,0.662015,0.460526,0
0.031434,0.380095,0.002106,0.643913,0.506579,0
0.042422,0.414906,0.002835,0.626917,0.604825,0
0.035607,0.432014,0.00237,0.607849,0.647368,0
0.041011,0.436924,0.002721,0.598038,0.664474,0
0.036027,0.427998,0.002381,0.596794,0.652193,0
0.043023,0.401369,0.002856,0.646953,0.485526,0
0.042512,0.379054,0.002831,0.648197,0.52193,0
0.030203,0.34097,0.002017,0.630372,0.559649,0
0.028522,0.275662,0.001901,0.619732,0.564035,0
0.028251,0.224487,0.001897,0.648335,0.452193,0
0.030113,0.186552,0.002027,0.633826,0.477632,0
0.028792,0.147129,0.00193,0.611441,0.480702,0
0.027021,0.125558,0.001803,0.586431,0.547807,0
0.02675,0.107855,0.00178,0.569158,0.600877,0
0.02603,0.098483,0.00173,0.560315,0.626754,0
0.02678,0.091937,0.001776,0.561559,0.627193,0
0.028071,0.120649,0.001857,0.563631,0.614912,0
0.027231,0.149212,0.001807,0.571646,0.572368,0
0.028492,0.180303,0.00189,0.578416,0.563158,0
0.031554,0.222107,0.002102,0.603427,0.530263,0
0.033385,0.283398,0.002227,0.629128,0.534211,0
0.033415,0.335912,0.002227,0.629404,0.590789,0
0.038279,0.376227,0.002547,0.634655,0.563596,0
0.05227,0.423237,0.003469,0.65096,0.573246,1
0.05299,0.433799,0.003494,0.646539,0.582895,1
0.051099,0.426212,0.003373,0.648473,0.571053,1
0.048217,0.420411,0.003184,0.644328,0.575877,1
0.046415,0.404493,0.003066,0.638801,0.600877,1
0.042632,0.398691,0.002825,0.633135,0.614474,0
0.035157,0.390211,0.002333,0.623048,0.611404,0
0.029633,0.3795,0.001967,0.616692,0.602632,0
0.031434,0.370128,0.002081,0.611856,0.626316,0
0.030293,0.359119,0.002005,0.608401,0.636842,0
0.029092,0.343053,0.001921,0.605223,0.617105,0
0.029272,0.335763,0.001942,0.599143,0.622807,0
0.030083,0.335466,0.001994,0.592787,0.644298,0
0.031824,0.341714,0.00211,0.590853,0.665789,0
0.028912,0.335466,0.001919,0.591958,0.649561,0
0.029122,0.341714,0.001934,0.597485,0.642544,0
0.027981,0.322969,0.001863,0.602736,0.601316,0
0.028942,0.341863,0.001932,0.608678,0.590789,0
0.035637,0.347664,0.002376,0.613514,0.589035,0
0.029392,0.338441,0.001965,0.609783,0.59386,0
0.028432,0.336209,0.001901,0.60315,0.589474,0
0.028582,0.340524,0.001907,0.601492,0.633333,0
0.029663,0.349896,0.001978,0.611165,0.600877,0
0.038519,0.342606,0.002574,0.622634,0.571491,1
0.031074,0.324011,0.002071,0.617936,0.605702,0
0.030293,0.297679,0.002011,0.608401,0.616228,0
0.032245,0.316275,0.002133,0.594583,0.710088,0
0.029693,0.309729,0.001959,0.57966,0.682895,0
0.030413,0.320887,0.002009,0.580213,0.705702,0
0.031764,0.30363,0.002094,0.586016,0.681579,0
0.03966,0.286224,0.002632,0.621666,0.544737,1
0.028492,0.241297,0.001897,0.617936,0.549561,0
0.028372,0.214222,0.001888,0.605361,0.59386,0
0.028011,0.179262,0.001865,0.597485,0.557456,0
0.028011,0.145195,0.001867,0.62899,0.480702,0
0.027381,0.122434,0.001826,0.611579,0.464912,0
0.027921,0.094317,0.001859,0.596242,0.528509,0
0.025579,0.077804,0.001697,0.573166,0.557018,0
0.024709,0.066201,0.001645,0.550504,0.582456,0
0.023868,0.067242,0.001587,0.537101,0.619298,0
0.023328,0.068878,0.001552,0.532817,0.644737,0
0.023208,0.069176,0.001543,0.52577,0.625439,0
0.023868,0.081821,0.001585,0.521487,0.661404,0
0.024409,0.10726,0.001616,0.525079,0.642982,0
0.024499,0.130913,0.001616,0.534476,0.687281,0
0.025579,0.180006,0.001685,0.550228,0.712281,0
0.02636,0.229545,0.001728,0.546083,0.785088,0
0.02654,0.276852,0.001735,0.553682,0.808772,0
0.027861,0.325498,0.00182,0.561973,0.794737,0
0.027921,0.350342,0.001828,0.568882,0.742982,0
0.027921,0.350491,0.001834,0.575791,0.732895,0
0.027921,0.353169,0.001834,0.574962,0.747368,0
0.028402,0.352276,0.001863,0.577449,0.757018,0
0.029272,0.347813,0.001915,0.576067,0.746053,1
0.028642,0.3374,0.001872,0.575377,0.735526,0
0.028432,0.333532,0.001857,0.571784,0.76886,0
0.028552,0.326093,0.001867,0.567915,0.761404,0
0.027951,0.317168,0.001828,0.565842,0.730702,0
0.028071,0.311217,0.001834,0.560039,0.750439,0
0.028462,0.312853,0.001859,0.560177,0.736842,0
0.033235,0.305713,0.002173,0.562802,0.745614,1
0.030833,0.306456,0.002015,0.557275,0.757895,1
0.029572,0.305118,0.001934,0.565151,0.735526,1
0.042692,0.309878,0.002792,0.577173,0.688158,1
0.028402,0.304374,0.001867,0.586293,0.639035,0
0.036688,0.319101,0.002428,0.613652,0.582456,1
0.034136,0.322374,0.002266,0.620699,0.607895,1
0.041071,0.331895,0.002727,0.626917,0.570614,1
0.030083,0.325796,0.002,0.621805,0.564474,1
0.036298,0.342755,0.002412,0.621666,0.583333,1
0.046265,0.375632,0.00306,0.628299,0.579825,1
0.048307,0.376525,0.003187,0.634517,0.539035,1
0.042422,0.339185,0.0028,0.62291,0.577632,1
0.036238,0.308688,0.002403,0.613238,0.569298,1
0.035397,0.318358,0.002345,0.596242,0.63114,1
0.028972,0.316721,0.001909,0.577449,0.624123,0
0.036057,0.324011,0.002376,0.577587,0.67807,1
0.036748,0.312556,0.002414,0.574824,0.662281,1
0.03975,0.295299,0.002628,0.61683,0.538596,1
0.029783,0.257364,0.001984,0.619456,0.482456,0
0.027771,0.236239,0.001853,0.609783,0.520614,0
0.02657,0.207676,0.00177,0.600387,0.496053,0
0.028101,0.173907,0.001884,0.63659,0.366228,0
0.027621,0.146385,0.001855,0.62443,0.450877,0
0.025279,0.127492,0.001695,0.600663,0.427193,0
0.024859,0.117673,0.001668,0.583667,0.459211,0
0.024919,0.111128,0.001674,0.567086,0.463596,0
0.024979,0.117971,0.001674,0.56294,0.484649,0
0.02693,0.1446,0.001801,0.567639,0.576316,0
0.036208,0.186105,0.00241,0.582562,0.560526,1
0.03921,0.264356,0.002621,0.618765,0.502632,1
0.049297,0.345433,0.00329,0.661186,0.4,1
0.049448,0.359566,0.003317,0.721846,0.269298,1
0.05275,0.423088,0.003529,0.771176,0.229825,1
0.047166,0.444213,0.003151,0.749344,0.268421,1
0.05251,0.461172,0.003511,0.743678,0.292544,1
0.074727,0.507736,0.004975,0.750035,0.437719,1
0.075567,0.52529,0.005002,0.745751,0.445175,1
0.072055,0.520827,0.004774,0.742158,0.420614,1
0.061337,0.511604,0.004073,0.741053,0.422368,1
0.055632,0.506397,0.003716,0.741744,0.394298,1
0.047466,0.49524,0.003195,0.733315,0.410965,1
0.050228,0.502975,0.003376,0.726821,0.448684,1
0.047466,0.502529,0.003178,0.726959,0.423684,1
0.049147,0.502231,0.003292,0.726682,0.409211,1
0.050859,0.503273,0.003409,0.730275,0.429386,1
0.049057,0.502231,0.003282,0.72765,0.409211,1
0.046415,0.493157,0.003103,0.727235,0.417544,1
0.045905,0.484975,0.003081,0.720326,0.436404,1
0.045515,0.486909,0.003066,0.714523,0.465789,1
0.046415,0.485421,0.003108,0.717563,0.460526,1
0.045334,0.478429,0.003039,0.715766,0.486404,1
0.044824,0.471437,0.003012,0.72005,0.467105,1
0.044584,0.46623,0.003002,0.717839,0.487281,1
0.035907,0.447337,0.002424,0.708719,0.458772,0
0.029813,0.440643,0.002011,0.687025,0.499123,0
0.028942,0.418774,0.001948,0.670582,0.508333,0
0.028582,0.414906,0.001919,0.664087,0.524561,0
0.029002,0.425617,0.001948,0.667818,0.492544,0
0.029062,0.413567,0.001955,0.676662,0.488158,0
0.028702,0.384707,0.001924,0.671273,0.501316,0
0.028011,0.338738,0.001876,0.655797,0.536842,0
0.028552,0.37712,0.001907,0.630095,0.632018,0
0.028131,0.392145,0.00183,0.610888,0.685526,0
0.028822,0.413121,0.001824,0.599281,0.707895,0
0.029002,0.420708,0.001911,0.595689,0.716228,0
0.038519,0.418923,0.002557,0.646539,0.590351,0
0.033806,0.396311,0.002248,0.64944,0.610088,0
0.028642,0.360458,0.001903,0.64267,0.596491,0
0.027351,0.305118,0.001822,0.629404,0.559649,0
0.028041,0.252901,0.001878,0.656073,0.452193,0
0.030743,0.214073,0.00205,0.6464,0.517982,0
0.02657,0.166915,0.001768,0.620423,0.573684,0
0.025639,0.145492,0.001699,0.597485,0.601754,0
0.02675,0.135525,0.001745,0.581871,0.64693,0
0.02687,0.1385,0.001774,0.574824,0.665789,0
0.028972,0.165873,0.001907,0.578278,0.684649,0
0.033205,0.207676,0.002192,0.590576,0.658333,0
0.042843,0.280869,0.00284,0.624015,0.571053,1
0.046025,0.359268,0.003043,0.665745,0.55614,1
0.046175,0.379054,0.003076,0.724748,0.440351,1
0.047226,0.435287,0.003157,0.768136,0.337719,1
0.042783,0.456858,0.00286,0.744231,0.399123,1
0.043293,0.470991,0.002902,0.733039,0.419298,1
0.047166,0.515472,0.003147,0.73746,0.461404,1
0.047826,0.527522,0.003168,0.733039,0.468421,1
0.047826,0.529456,0.00317,0.730275,0.475,1
0.045575,0.512943,0.003035,0.730828,0.434211,1
0.043383,0.508777,0.002889,0.729446,0.451316,1
0.044314,0.505802,0.002954,0.728064,0.441228,1
0.042602,0.501339,0.002842,0.721432,0.455263,1
0.042272,0.49881,0.002825,0.718944,0.467982,1
0.042602,0.505802,0.002838,0.720326,0.47193,1
0.042692,0.50238,0.002846,0.722399,0.481579,1
0.047046,0.496281,0.003147,0.721155,0.473246,1
0.043143,0.493603,0.002894,0.716181,0.465789,1
0.043113,0.494049,0.002896,0.714799,0.444737,1
0.044434,0.50119,0.002987,0.715075,0.469737,1
0.047106,0.500298,0.003168,0.714799,0.473684,1
0.048127,0.50476,0.00322,0.719221,0.441228,1
0.047826,0.491669,0.003197,0.72005,0.439912,1
0.048457,0.47947,0.003236,0.718115,0.456579,1
0.042122,0.453734,0.002823,0.699047,0.480702,1
0.031674,0.434543,0.002127,0.678596,0.50307,0
0.029602,0.410146,0.001986,0.661047,0.518421,0
0.029182,0.407766,0.001955,0.65704,0.563596,0
0.029813,0.439601,0.001996,0.660909,0.542544,0
0.029362,0.433204,0.001971,0.6692,0.510526,0
0.028972,0.398988,0.001946,0.661186,0.515789,0
0.028792,0.365814,0.001928,0.648059,0.565351,0
0.029633,0.4036,0.00198,0.626088,0.670175,0
0.029332,0.419518,0.001944,0.607572,0.714035,0
0.033716,0.439899,0.002227,0.597347,0.753509,0
0.034977,0.448527,0.002306,0.596794,0.729825,0
0.045154,0.443767,0.002987,0.644604,0.616228,1
0.040411,0.418179,0.002682,0.647644,0.619298,1
0.028612,0.376822,0.001905,0.635761,0.607895,0
0.027201,0.32163,0.001809,0.623739,0.626754,0
0.028221,0.270753,0.001882,0.651789,0.52807,0
0.028131,0.23133,0.001872,0.641288,0.582456,0
0.027411,0.188634,0.001822,0.617659,0.599123,0
0.027711,0.165724,0.001834,0.595965,0.608772,0
0.027381,0.151741,0.001809,0.579798,0.649123,0
0.027561,0.157096,0.001818,0.571922,0.680263,0
0.037799,0.184915,0.002482,0.57814,0.726754,0
0.045605,0.216453,0.002989,0.587813,0.708772,1
0.048487,0.295597,0.00317,0.616416,0.639912,1
0.05305,0.381285,0.003471,0.657731,0.603947,1
0.05206,0.38917,0.003436,0.712312,0.473246,1
0.053351,0.445998,0.003523,0.752384,0.389474,1
0.046806,0.468908,0.00311,0.730551,0.420175,1
0.044524,0.480661,0.002973,0.724195,0.433333,1
0.047826,0.522464,0.003182,0.729446,0.477193,1
0.047166,0.541059,0.003122,0.711483,0.52807,1
0.046385,0.532728,0.003081,0.701534,0.491228,1
0.045665,0.525885,0.003037,0.719635,0.537281,1
0.041642,0.513835,0.002781,0.718806,0.432018,1
0.049748,0.525588,0.003307,0.732209,0.440351,1
0.049177,0.518744,0.003272,0.725162,0.470614,1
0.048607,0.520976,0.003232,0.726544,0.470614,1
0.049748,0.523356,0.003303,0.73069,0.457456,1
0.049748,0.523802,0.003295,0.728893,0.474123,1
0.047226,0.527373,0.003145,0.72917,0.480702,1
0.046866,0.522315,0.00313,0.726268,0.471053,1
0.046776,0.516959,0.003132,0.716872,0.45307,1
0.048037,0.525588,0.003207,0.714661,0.477193,1
0.049748,0.536447,0.003292,0.716733,0.459649,1
0.051789,0.537191,0.003413,0.720879,0.480702,1
0.050078,0.523207,0.003297,0.719082,0.434211,1
0.049177,0.510116,0.003253,0.714523,0.475,1
0.045004,0.480512,0.003008,0.68896,0.491228,1
0.037348,0.457007,0.002505,0.667127,0.520614,0
0.032305,0.434097,0.002173,0.646262,0.535088,0
0.028251,0.428146,0.001892,0.637004,0.582456,0
0.033505,0.458643,0.002246,0.642946,0.545614,0
0.034196,0.450164,0.002302,0.656073,0.505263,0
0.029903,0.414014,0.002011,0.651375,0.536842,0
0.028342,0.371467,0.001897,0.639768,0.566667,0
0.037769,0.409104,0.002522,0.61987,0.651316,0
0.029873,0.4277,0.001984,0.600663,0.697807,0
0.03957,0.44332,0.002624,0.596242,0.714912,0
0.034256,0.436924,0.002256,0.594722,0.707895,0
0.044104,0.431122,0.002912,0.642531,0.564912,1
0.041462,0.401369,0.00275,0.647506,0.585088,1
0.031884,0.370872,0.002121,0.634103,0.597807,0
0.027111,0.308985,0.001803,0.620699,0.583333,0
0.028041,0.254537,0.001872,0.647782,0.525439,0
0.028071,0.212586,0.001874,0.635484,0.525439,0
0.0266,0.175543,0.001776,0.608816,0.530702,0
0.025219,0.148021,0.001678,0.586707,0.54386,0
0.024288,0.139988,0.001616,0.572475,0.580702,0
0.025369,0.146831,0.001685,0.565842,0.609649,0
0.030323,0.169592,0.002011,0.570126,0.596491,0
0.036057,0.20842,0.002401,0.580213,0.557018,0
0.042242,0.285927,0.002838,0.610474,0.55,1
0.046595,0.365516,0.003114,0.654691,0.517105,1
0.045364,0.378756,0.003054,0.714246,0.470175,1
0.043563,0.435138,0.002921,0.75266,0.347368,1
0.044314,0.464891,0.002973,0.727097,0.390789,1
0.045605,0.484528,0.00306,0.723366,0.396491,1
0.05308,0.538976,0.003527,0.722675,0.503947,1
0.053531,0.561589,0.003533,0.723228,0.490789,1
0.050168,0.55668,0.003311,0.722675,0.482018,1
0.047646,0.548497,0.003155,0.724333,0.45307,1
0.047616,0.545671,0.003151,0.725577,0.463596,1
0.055662,0.552217,0.003695,0.725439,0.482018,1
0.054792,0.548497,0.003627,0.720188,0.479386,1
0.05266,0.543291,0.003479,0.718392,0.466228,1
0.054251,0.546564,0.003581,0.725853,0.464474,1
0.055272,0.550431,0.003658,0.732071,0.47193,1
0.05263,0.548646,0.00349,0.731933,0.429386,1
0.05311,0.54091,0.003525,0.732486,0.420175,1
0.053651,0.537786,0.003567,0.725853,0.397807,1
0.054912,0.537935,0.003652,0.727511,0.383333,1
0.057073,0.533026,0.003833,0.730413,0.415789,1
0.058184,0.529009,0.003897,0.732486,0.405702,1
0.055092,0.506992,0.0037,0.72765,0.386404,1
0.053681,0.498066,0.003608,0.724057,0.360526,1
0.046445,0.473817,0.003128,0.70181,0.369298,1
0.045965,0.459685,0.003105,0.68136,0.406579,1
0.045184,0.440643,0.003068,0.658837,0.462719,1
0.045425,0.445403,0.003091,0.648335,0.45,1
0.045034,0.457156,0.003056,0.651513,0.394298,1
0.046145,0.448081,0.003122,0.669338,0.375,1
0.045845,0.407914,0.003105,0.662844,0.335088,1
0.044284,0.365814,0.003006,0.646953,0.399123,1
0.050528,0.403451,0.003411,0.629819,0.572807,1
0.046956,0.423386,0.003139,0.611303,0.531579,1
0.048967,0.43975,0.003265,0.60398,0.641667,1
0.047496,0.44094,0.003162,0.602598,0.602632,1
0.050889,0.431419,0.003446,0.653033,0.504386,1
0.050528,0.402112,0.003386,0.652757,0.51886,1
0.046986,0.367301,0.003155,0.637557,0.449123,1
0.041131,0.310324,0.002777,0.623325,0.403947,0
0.044344,0.254686,0.003004,0.65248,0.353509,0
0.044224,0.213181,0.002983,0.637695,0.413596,0
0.034346,0.181047,0.002324,0.61075,0.464912,0
0.02687,0.15546,0.001822,0.588089,0.536842,0
0.02651,0.14579,0.001793,0.572613,0.532895,0
0.027201,0.149212,0.001838,0.566671,0.560526,0
0.03906,0.173758,0.002638,0.57206,0.552193,0
0.041462,0.214222,0.002806,0.584635,0.576754,0
0.038759,0.29277,0.00263,0.61227,0.603947,0
0.053591,0.374442,0.003641,0.653309,0.588158,1
0.057794,0.391104,0.003947,0.709686,0.476316,1
0.084724,0.445106,0.005785,0.745889,0.418421,1
0.061907,0.46742,0.004221,0.725162,0.413158,1
0.060796,0.488396,0.00413,0.724471,0.436842,1
0.061727,0.537043,0.004159,0.730413,0.407018,1
0.058304,0.552217,0.003895,0.733868,0.385088,1
0.062718,0.544481,0.004202,0.739257,0.453947,1
0.072115,0.533918,0.004832,0.746856,0.415789,1
0.067912,0.530943,0.004566,0.750587,0.351754,1
0.074667,0.52648,0.005029,0.75418,0.357456,1
0.071965,0.524844,0.004848,0.751555,0.342982,1
0.056353,0.519191,0.003801,0.750725,0.304386,1
0.055332,0.511752,0.003739,0.754733,0.291667,1
0.053441,0.515323,0.003612,0.754594,0.279386,1
0.054792,0.51443,0.003712,0.757496,0.229825,1
0.060166,0.508926,0.004084,0.759016,0.227632,1
0.056833,0.499405,0.003857,0.756391,0.214912,1
0.054822,0.497769,0.003727,0.750587,0.245175,1
0.058575,0.490181,0.003974,0.754456,0.240789,1
0.057073,0.487652,0.00387,0.755009,0.235965,1
0.057464,0.473817,0.003895,0.75266,0.240789,1
0.05308,0.455965,0.003614,0.747409,0.205263,1
0.045785,0.419816,0.003116,0.724886,0.182456,0
0.042512,0.407468,0.002898,0.700014,0.233333,0
0.040981,0.389319,0.002794,0.678596,0.266228,0
0.040471,0.392145,0.002769,0.662567,0.323684,0
0.041281,0.410592,0.002827,0.657593,0.336404,0
0.045425,0.404493,0.003118,0.67528,0.305702,0
0.044344,0.374888,0.003035,0.663258,0.317544,0
0.042662,0.282654,0.00291,0.64419,0.385088,0
0.047046,0.386641,0.003195,0.62443,0.56886,0
0.047676,0.3554,0.003205,0.610059,0.539035,0
0.050799,0.374442,0.003398,0.608539,0.631579,0
0.048787,0.37712,0.003247,0.60619,0.652193,0
0.048427,0.366409,0.003263,0.653862,0.545175,0
0.050709,0.345135,0.0034,0.651375,0.542982,0
0.036658,0.368492,0.002455,0.63051,0.528947,0
0.030383,0.305861,0.002038,0.614757,0.573684,0
0.034466,0.245463,0.002322,0.645986,0.492105,0
0.037649,0.200387,0.002532,0.629819,0.550877,0
0.02588,0.159476,0.001739,0.603012,0.633772,0
0.024439,0.13374,0.001643,0.580766,0.641228,0
0.025159,0.128682,0.001693,0.561697,0.669298,0
0.025099,0.125707,0.001678,0.555341,0.726316,0
0.02588,0.131062,0.001728,0.554097,0.719298,0
0.027081,0.14698,0.001805,0.555479,0.736842,0
0.028552,0.168997,0.001905,0.560868,0.707456,0
0.027981,0.207379,0.001863,0.570678,0.734649,0
0.035667,0.246058,0.002381,0.592649,0.665351,0
0.042662,0.307944,0.002858,0.616001,0.592544,0
0.041341,0.357334,0.002771,0.617107,0.610965,0
0.044224,0.392294,0.002977,0.625812,0.589912,0
0.045875,0.43975,0.003083,0.640459,0.555702,0
0.046235,0.453734,0.003089,0.645019,0.507456,0
0.046235,0.450907,0.003093,0.653724,0.520614,1
0.046205,0.446296,0.003101,0.659113,0.510088,1
0.045905,0.430973,0.003093,0.661462,0.487281,1
0.046205,0.420857,0.003116,0.66616,0.493421,1
0.046085,0.409848,0.00311,0.66768,0.477632,1
0.045785,0.402261,0.003087,0.667404,0.498246,1
0.045635,0.388872,0.003078,0.667956,0.501316,1
0.045094,0.377864,0.003037,0.666989,0.505702,1
0.044644,0.36507,0.003006,0.667956,0.489912,1
0.045815,0.361648,0.003087,0.667956,0.492982,1
0.045545,0.353466,0.003068,0.670444,0.506579,1
0.046115,0.350045,0.003105,0.677352,0.50614,1
0.045545,0.352722,0.003066,0.6768,0.508333,1
0.045935,0.357185,0.003095,0.689236,0.442105,1
0.044914,0.339334,0.003033,0.689374,0.473246,1
0.045725,0.352276,0.003091,0.695316,0.446491,1
0.045905,0.357929,0.003101,0.695454,0.464912,1
0.045575,0.354656,0.003078,0.685781,0.474123,1
0.044734,0.339334,0.003016,0.673345,0.511842,1
0.046205,0.346325,0.003091,0.659666,0.552632,1
0.046205,0.367599,0.003081,0.658146,0.545614,1
0.045815,0.365516,0.003068,0.670858,0.486404,1
0.046175,0.346028,0.003097,0.665884,0.526754,1
0.044494,0.320589,0.002983,0.651237,0.551754,1
0.044914,0.333383,0.003006,0.636866,0.625439,1
0.042212,0.328027,0.002821,0.623601,0.625877,1
0.044974,0.33978,0.002995,0.616001,0.651316,1
0.043323,0.316572,0.002881,0.616968,0.649561,1
0.044344,0.305415,0.002964,0.648749,0.544298,1
0.040921,0.261232,0.002754,0.642531,0.545614,0
0.040381,0.232966,0.002715,0.622772,0.594298,0
0.037288,0.198155,0.002505,0.60246,0.630263,0
0.03882,0.154418,0.002615,0.631339,0.564912,0
0.033746,0.122731,0.002266,0.611718,0.633772,0
0.033986,0.103392,0.002281,0.592096,0.629825,0
0.02654,0.087028,0.001778,0.569158,0.683333,0
0.024949,0.084052,0.001672,0.554512,0.704386,0
0.022727,0.08554,0.001525,0.542214,0.705263,0
0.021556,0.091193,0.001446,0.535581,0.726316,0
0.021286,0.091639,0.001429,0.526738,0.738596,0
0.023838,0.106367,0.001595,0.522316,0.767982,0
0.023568,0.127789,0.001572,0.528396,0.804386,0
0.024499,0.155013,0.001635,0.544286,0.807895,0
0.034256,0.199643,0.002281,0.56598,0.778509,0
0.028432,0.244421,0.001897,0.573718,0.759211,0
0.033085,0.284439,0.002219,0.5827,0.760526,0
0.037228,0.331003,0.002509,0.598729,0.69693,0
0.04005,0.358971,0.002705,0.614205,0.644298,1
0.03993,0.370574,0.002682,0.621943,0.604386,1
0.03999,0.371616,0.002688,0.626779,0.58114,1
0.041341,0.367301,0.002779,0.625121,0.607895,1
0.041612,0.368045,0.002792,0.629681,0.618421,1
0.042332,0.371913,0.002846,0.631201,0.618421,1
0.043233,0.376376,0.002908,0.628575,0.617105,1
0.040531,0.375632,0.002715,0.617797,0.634649,1
0.042242,0.374442,0.002833,0.619179,0.653947,1
0.045034,0.378012,0.003004,0.616692,0.658772,1
0.045455,0.379946,0.003027,0.614067,0.671053,1
0.044704,0.38069,0.002854,0.60619,0.742105,1
0.044524,0.386641,0.002765,0.606329,0.742105,1
0.044224,0.386343,0.002588,0.60771,0.742105,1
0.041672,0.388426,0.002437,0.614757,0.738158,1
0.041642,0.379649,0.002769,0.619732,0.753947,1
0.041431,0.39274,0.002748,0.627332,0.755702,1
0.044464,0.400774,0.00297,0.623739,0.658772,1
0.044974,0.398245,0.003002,0.617383,0.687281,1
0.041972,0.397203,0.002804,0.608401,0.7,1
0.043533,0.404493,0.002906,0.607296,0.72807,1
0.045154,0.435436,0.003002,0.606743,0.724561,1
0.046445,0.441833,0.003081,0.628437,0.645614,1
0.044344,0.406129,0.002948,0.624015,0.692544,1
0.040891,0.363434,0.002723,0.60923,0.710965,1
0.03987,0.367896,0.002653,0.593478,0.765351,1
0.032845,0.35183,0.002185,0.581318,0.766667,0
0.034016,0.351235,0.002266,0.579936,0.767982,0
0.030593,0.333829,0.002038,0.582009,0.737281,0
